id;name;address;phone_number;website;type;latitude;longitude;rating;reviews;thumbnail;price;description;unique_search_term_id;email_1;quality;result;free;role;instagram;created_time;contact_info_searched
22616;Graceway Pickleball;10001 W Sam Houston Pkwy N, Houston, TX 77064;;https://www.gracewayhtx.church/;Pickleball court;29,915610;-95,557566;5;9;https://lh5.googleusercontent.com/p/AF1QipOv_EA-ib36bYKIPS24B-oz7b1s3vlNUleaVJoD=w122-h92-k-no;;;33797;office@gracewayhtx.church;good;ok;no;yes;https://www.instagram.com/hfc.church/;2024-04-02T16:30:31.581Z;TRUE
22552;Houston Pickleball Center;12233 Robin Blvd, Houston, TX 77045;(346) 319-5113;http://www.houstonpickleballcenter.com/;Pickleball court;29,633920;-95,406125;5;185;https://lh5.googleusercontent.com/p/AF1QipMtr3mJJU6sMjU2z-9Qg36N5YMpy_9p6ONK6iLX=w122-h92-k-no;;;33797;info@houstonpickleballcenter.com;good;ok;no;yes;https://www.instagram.com/houstonpickleballcenter/;2024-04-02T16:30:12.931Z;TRUE
22540;Lake Worth Pickleball Courts;7005 Charbonneau St, Fort Worth, TX 76135;(817) 237-1211;http://www.lakeworthtx.org/;Pickleball court;32,809340;-97,441938;5;3;https://lh5.googleusercontent.com/p/AF1QipMe-eiqKAOGbdJMD4uNg9fgCmQGKnDk6daqMNB9=w80-h106-k-no;;;33797;gethelp@iwerk.com;good;ok;no;no;;2024-04-02T16:30:04.955Z;TRUE
22570;Life Time Pickleball;20235 Sunny Shores Dr, Atascocita, TX 77346;(832) 445-3977;https://www.lifetime.life/locations/tx/kingwood.html;Pickleball court;30,013032;-95,159710;4,8;18;https://lh5.googleusercontent.com/p/AF1QipMpEEzATpYntGPsM9viSxENBw4Da-ajXD_VeOA=w122-h92-k-no;;;33797;socialmedia@lt.life;good;ok;no;yes;https://www.instagram.com/lifetime.life/;2024-04-02T16:30:16.996Z;TRUE
22547;Lost Pines Pickleball;1099 State Hwy 71, Bastrop, TX 78602;(512) 985-3751;http://lostpinespbc.com/;Pickleball court;30,108755;-97,402610;5;5;https://lh5.googleusercontent.com/p/AF1QipNH9GgP4MEaTc4hAgYIKoTOZ5CPmr-I2l3ve5Nn=w122-h92-k-no;;;33797;lostpinespbc@gmail.com;good;ok;yes;no;https://www.instagram.com/lostpinespickleball/;2024-04-02T16:30:12.144Z;TRUE
22561;Pace Pickleball Club;830 Katy Fort Bend Rd Suite 100, Katy, TX 77494;(281) 394-2125;https://www.pacepickle.com/;Pickleball court;29,782698;-95,799872;4,9;74;https://lh5.googleusercontent.com/p/AF1QipPWeYxlHLCZNX02HCp1lPo35HbM8y2wXhKm9bk6=w122-h92-k-no;;;33797;pacepickle@gmail.com;good;ok;yes;no;https://www.instagram.com/pacepickleballclub/;2024-04-02T16:30:13.920Z;TRUE
22544;Pickleball Court;13000 Harris Ridge Blvd, Austin, TX 78753;;https://app.courtreserve.com/Online/Portal/Index/8181;Pickleball court;30,407226;-97,653414;4;1;https://lh5.googleusercontent.com/p/AF1QipMOVn_qIToHvK7vNqUNveMRJkOow_4-BoyPyrzL=w80-h106-k-no;;;33797;pickleball@thepitchaustin.com;good;ok;no;no;;2024-04-02T16:30:11.796Z;TRUE
22542;Pickleball Kingdom Plano;1301 Custer Rd suite 200, Plano, TX 75075;;https://www.pickleballkingdom.com/locations/plano-tx;Pickleball court;33,018416;-96,735517;;;https://lh5.googleusercontent.com/p/AF1QipNW51A4lrXS22H7cIHNtvZjKkfb0TTch5fGIrES=w138-h92-k-no;;;33797;info@kingdomplano.com;good;ok;no;yes;https://www.instagram.com/pickleballkingdom/;2024-04-02T16:30:05.145Z;TRUE
22557;Pickleball Social;1055 Conrad Sauer Dr, Houston, TX 77043;(832) 549-4299;http://pickleballsocialtx.com/;Pickleball court;29,786948;-95,549170;4,7;69;https://lh5.googleusercontent.com/p/AF1QipOvEWBU9exuOsebqkKgWtbtBt4cczPynSsVo4mI=w122-h92-k-no;;;33797;info@pickleballsocialtx.com;good;ok;no;yes;https://www.instagram.com/pickleballsocialtx/;2024-04-02T16:30:13.577Z;TRUE
22531;PickleballHouston;10550 W Airport Blvd, Stafford, TX 77477;(346) 229-4921;http://pickleballhouston.com/;Pickleball court;29,641767;-95,563069;4;4;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9UURigpdcX9FbPikQZ_nww&cb_client=search.gws-prod.gps&w=80&h=92&yaw=357.06818&pitch=0&thumbfov=100;;;33797;goldmg022344@gmail.com;good;ok;yes;no;;2024-04-02T16:30:03.754Z;TRUE
22536;Rhoton Pickleball Courts;2250 Ridgedale Dr, Carrollton, TX 75006;;http://www.cityofcarrollton.com/parks;Pickleball court;32,949905;-96,877406;4,4;5;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2G4ldLUpKfkK-rlqQI4RgA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=191.66998&pitch=0&thumbfov=100;;;33797;steve.babick@cityofcarrollton.com;good;ok;no;no;;2024-04-02T16:30:04.413Z;TRUE
22607;The Grove Pickleball;2354 Hardwick St, Dallas, TX 75208;(214) 930-3791;https://grovepickleball.com/;Pickleball court;32,772887;-96,826356;5;14;https://lh5.googleusercontent.com/p/AF1QipODDGxCraMxqjWYgmd1ISTgijwB6KDGxYvFQlM=w80-h106-k-no;;;33797;info@grovepickleball.com;good;ok;no;yes;https://www.instagram.com/grovepickleball/;2024-04-02T16:30:30.535Z;TRUE
22581;The Pickleball Court at San Antonio Table Tennis Club;13107 Lookout Run ste 101, San Antonio, TX 78233;(657) 253-6695;http://www.satabletennis.org/;Pickleball court;29,561134;-98,369993;;;https://lh5.googleusercontent.com/p/AF1QipMekzcDCXPcpKaSxZVEHy6P4Q4zSexcvN3V0pqO=w122-h92-k-no;;;33797;cyril.mayeux@hotmail.com;good;ok;yes;no;;2024-04-02T16:30:18.412Z;TRUE
22578;Waterloo Pickleball;410 Pressler St, Austin, TX 78703;(512) 731-3413;https://waterloopickleball.com/;Pickleball court;30,272012;-97,761417;5;1;https://lh5.googleusercontent.com/p/AF1QipPwhCMDp0r7VXeJGmjkfeB0bipRkx4zjE3U2Cs4=w80-h106-k-no;;;33797;hello@waterloopickleball.com;good;ok;no;yes;;2024-04-02T16:30:17.994Z;TRUE
22614;Webuildpickleballcourts;4444 Westheimer Rd, Houston, TX 77027;(832) 922-7597;https://webuildpickleballcourts.com/;Pickleball court;29,742392;-95,453620;5;13;https://lh5.googleusercontent.com/p/AF1QipMktU7SiJpI9DAcGoFHTgms1eYR2ISFkS0lQlgP=w163-h92-k-no;;;33797;webuildpickleballcourts@gmail.com;good;ok;yes;no;https://www.instagram.com/webuildpickleballcourts/;2024-04-02T16:30:31.282Z;TRUE
18414;DG Promotions;3911 County Rd 19A, Mt Dora, FL 32757;(800) 714-3583;http://dgpromoinc.com/;Screen printer;28,810915;-81,684119;4,9;10;https://lh5.googleusercontent.com/p/AF1QipP5t71Kqaspl3YPq4fjm2YcJNeyvQfKF_OYOr4z=w92-h92-k-no;;;10814;sales@dgpromoinc.com;good;ok;no;yes;;2024-04-01T23:30:27.979Z;TRUE
22406;Florida Funwear Inc;205 Gus Hipp Blvd, Rockledge, FL 32955;(321) 453-7469;https://floridafunwear.com/;Screen printer;28,303391;-80,708892;4,6;11;https://lh5.googleusercontent.com/p/AF1QipNnQEBhnTQ0sicIxQrEYttEImVTBfSmpk_kJP-8=w122-h92-k-no;;;10879;floridafunwearinc@gmail.com;good;ok;yes;no;;2024-04-02T15:45:09.573Z;TRUE
22297;Good Vibes Graphics & Apparel;420 Manor Dr, Merritt Island, FL 32952, United States;+1 321-410-8337;http://www.gvausa.net/;Screen printer;28,345278;-80,691759;4,9;9;https://lh5.googleusercontent.com/p/AF1QipMW88l_xAQfwDu2X2LhFGnUwDRelcK7HrHMnkVK=w138-h92-k-no;;;10877;info@gvausa.net;good;ok;no;yes;https://www.instagram.com/goodvibes.graphics.apparel/;2024-04-02T15:15:08.547Z;TRUE
18958;Hittn' Skins - Screen Printing & Embroidery;1420 W Washington St, Orlando, FL 32805;(407) 835-2425;https://hittnskins.com/;Screen printer;28,543480;-81,400161;5;303;https://lh5.googleusercontent.com/p/AF1QipMy8w7iTWgtp1lDeOccaLi0oVzLYjKMnKcP6OxX=w138-h92-k-no;;;10825;info@hittnskins.com;good;ok;no;yes;https://www.instagram.com/hittnskins/;2024-04-02T02:15:28.549Z;TRUE
21581;Sandpiper Sportswear;751 Enterprise Ct J, Melbourne, FL 32934;(321) 253-3200;https://www.sandpipersportswear.com/;Screen printer;28,117152;-80,698288;4,1;19;https://lh5.googleusercontent.com/p/AF1QipMHHJ7RrpDtxuf2SJ4qtjBWWnbkBmmX0KN8Vamn=w80-h199-k-no;;;10869;info@sandpipersportswear.com;good;ok;no;yes;;2024-04-02T13:15:14.920Z;TRUE
23335;Southern Tees;1624 US-1, Sebastian, FL 32958;(772) 918-3350;http://www.southerntees.biz/;Screen printing shop;27,823881;-80,474156;5;24;https://lh5.googleusercontent.com/p/AF1QipPP6erMyAZ09uf0_DlkErShqZ4qLFwKoiZfazgX=w80-h106-k-no;;;10889;southernteesshop@gmail.com;good;ok;yes;no;https://www.instagram.com/southern.tees/;2024-04-02T18:30:07.325Z;TRUE
21733;All Pro Sporting Goods & Screen Printing;291 Babcock St, Melbourne, FL 32935;(321) 254-4144;https://www.allprographics.net/;Sporting goods store;28,112046;-80,621495;5;5;https://lh5.googleusercontent.com/p/AF1QipMslUGBKgowvyYHSfp5OFrYKj62QtnHemd6aHmR=w122-h92-k-no;;;10870;allprographics@cfl.rr.com;good;ok;yes;no;;2024-04-02T13:30:24.806Z;TRUE
23298;Dave's Sporting Goods and Trophies;2720 US-1, Vero Beach, FL 32960;(772) 567-3634;http://teamsportshopusa.com/;Sporting goods store;27,647179;-80,399172;4;21;https://lh5.googleusercontent.com/p/AF1QipPXJm9BRoe5aLTFSpGeikumcs5PRu4vrTHNpQwh=w90-h92-k-no;;;10888;verosports@outlook.com;good;ok;yes;no;;2024-04-02T18:15:22.367Z;TRUE
17799;Game On! Sports Gear;4280 N County Rd 19A, Mt Dora, FL 32757;(352) 602-4523;https://www.facebook.com/GameOnSportsGear/;Sporting goods store;28,815364;-81,684754;4,9;27;https://lh5.googleusercontent.com/p/AF1QipN4oBFmAwmmkIBXMaNnI203c7tRFfHcCqh8dAvM=w122-h92-k-no;;;10802;info@game-on-sports-gear.com;good;ok;no;yes;;2024-04-01T20:30:16.356Z;TRUE
23313;PowerFly Products, Inc.;9588 Gator Dr Unit 5, Sebastian, FL 32958, United States;+1 321-914-4948;https://www.bbtalkinusa.com/;Sporting goods store;27,767281;-80,448540;4,4;7;https://lh5.googleusercontent.com/p/AF1QipOmeNDpUrvM2D7DYfw4vToBD-6gJxPN32IaSpQL=w137-h92-k-no;;;10888;funinthesunweb@gmail.com;good;ok;yes;no;https://www.instagram.com/bbtalkinusa/;2024-04-02T18:15:26.298Z;TRUE
22752;Scott's Sporting Goods;1407 20th St, Vero Beach, FL 32960;(772) 778-0661;http://www.scottssportinggoods.com/;Sporting goods store;27,638415;-80,399566;4,2;48;https://lh5.googleusercontent.com/p/AF1QipMT9RiwiQDXstZQoa0962PIIZdhjXM3ZjFYFNrC=w80-h106-k-no;;;10882;scosports@aol.com;good;ok;yes;no;;2024-04-02T16:45:30.319Z;TRUE
22624;88888 Ranch Pickleball Resort;3951 FM1504, Wills Point, TX 75169;(430) 207-1367;https://88888ranch.com/;Sports club;32,667647;-95,928766;5;1;https://lh5.googleusercontent.com/p/AF1QipNtS4su_cZv87MrUTMLW7sCuS7GcNGN95hLaNaD=w122-h92-k-no;;;33797;five8ranch@gmail.com;good;ok;yes;no;https://www.instagram.com/five8ranch/;2024-04-02T16:30:35.903Z;TRUE
22541;DFW Indoor Pickleball;4801 Spring Valley Rd Suite 118, Farmers Branch, TX 75244;(214) 427-5355;https://www.dfwindoorpickleball.com/;Sports club;32,941656;-96,827982;4,3;19;https://lh5.googleusercontent.com/p/AF1QipOnx3HPcspZumIMKKvWM9un0rb-4tmYyZwn7j0=w80-h106-k-no;;;33797;play@dfwindoorpickleball.com;good;ok;no;no;https://www.instagram.com/dfwindoorpickleball/;2024-04-02T16:30:05.051Z;TRUE
22591;Major League Pickleball;;;https://www.majorleaguepickleball.net/;Sports club;46,423669;-129,942709;;;;;;33797;jay@majorleaguepickleball.net;good;ok;no;no;https://www.instagram.com/majorleaguepb/;2024-04-02T16:30:21.664Z;TRUE
22525;PALA Pickleball;20100 Holzwarth Rd, Spring, TX 77388;(800) 344-4179;https://www.palapickleball.com/;Sports club;30,055602;-95,436889;4,4;89;https://lh5.googleusercontent.com/p/AF1QipNA91g88tCOsaxjIEeMSyJrJyDNTw4olQVA5rB2=w122-h92-k-no;;;33797;info@palapickleball.com;good;ok;no;yes;https://www.instagram.com/palapickleball/;2024-04-02T16:30:02.816Z;TRUE
22526;Pickleball Paradise;6260 Honeysuckle Rd, Midlothian, TX 76065;(469) 612-6176;http://www.pickleballparadisetx.com/;Sports club;32,429024;-96,911415;4,9;38;https://lh5.googleusercontent.com/p/AF1QipOIAvXWNPyaBiVfDaEP_3omgvK8m2hpS-9_JQaG=w122-h92-k-no;;;33797;pickleballparadisetx@gmail.com;good;ok;yes;no;https://www.instagram.com/pickleballparadisetx/;2024-04-02T16:30:02.963Z;TRUE
22524;Texas Badminton & Pickleball;18120 W Bellfort Building C & D, Richmond, TX 77407;(713) 344-0852;http://www.texas-badminton.com/;Sports club;29,661578;-95,702098;4,4;42;https://lh5.googleusercontent.com/p/AF1QipPstJWgRrsMSJG09ueatCjfPbwTGAJ6q7Zqua_6=w122-h92-k-no;;;33797;admin@texas-badminton.com;good;ok;no;yes;https://www.instagram.com/texas_badminton_pickleball/;2024-04-02T16:30:02.636Z;TRUE
22620;PickleSmith Pickleball;10550 W Airport Blvd, Stafford, TX 77477;(713) 858-4417;https://picklesmithpickleball.com/;Sports complex;29,641841;-95,563123;1;1;https://lh5.googleusercontent.com/p/AF1QipNPrORLfdMc_rqsBYRYyfQpCkjY1E3L6e_qDZHE=w92-h92-k-no;;;33797;picklesmithpickleball@gmail.com;good;ok;yes;no;https://www.instagram.com/picklesmithpickleball/;2024-04-02T16:30:31.982Z;TRUE
22604;Vintage Oaks Pickleball Club;Vineyard Loop Hiking Trail, 2033-2025, Appellation, Canyon Lake, TX 78132;(281) 975-8000;http://www.pickleplay.com/;Sports complex;29,792130;-98,269777;;;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=baL4mOp52EEG4hHr_QS0eA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=169.14886&pitch=0&thumbfov=100;;;33797;info@pickleplay.com;good;ok;no;yes;https://www.instagram.com/pickleplayapp/;2024-04-02T16:30:30.085Z;TRUE
22623;Houston Pickleballers;10615 Atwell Dr, Houston, TX 77096;(832) 398-1690;https://houstonpickleballers.com/?utm_campaign=gmb;Sports school;29,665568;-95,481989;;;https://lh5.googleusercontent.com/p/AF1QipNsvHv5p6ANKfmdPhST3ykrc1zfY9CF22e6ARxO=w206-h92-k-no;;;33797;houstonpickleballers@gmail.com;good;ok;yes;no;;2024-04-02T16:30:32.279Z;TRUE
22560;The Real Dill Pickleball Pro Shop;8802 Vicksburg Ave, Lubbock, TX 79424;(806) 751-0186;http://www.facebook.com/thepicklekickers;Sports school;33,512549;-101,915864;;;https://lh5.googleusercontent.com/p/AF1QipOZjOmBkXbINA3t35VT9VgEHS0EDAj0dTM-yvAY=w92-h92-k-no;;;33797;thepicklekickers@gmail.com;good;ok;yes;no;;2024-04-02T16:30:13.835Z;TRUE
20361;Custom Creations;8815 Conroy Windermere Rd #201, Orlando, FL 32835;(407) 217-8009;https://customcreationsmfg.com/;Sportswear store;28,495183;-81,506383;2,3;3;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SMdG24t7AbprJv9pDmA51w&cb_client=search.gws-prod.gps&w=80&h=92&yaw=63.52081&pitch=0&thumbfov=100;;;10851;customcreationsllc@gmail.com;good;ok;yes;no;;2024-04-02T08:45:20.573Z;TRUE
20076;Americas Doing Business;11954 Narcoossee Rd, Orlando, FL 32832;(407) 432-4588;https://adoingb.com/contacto-2/;Store;28,391263;-81,245731;;;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dQQVHGTrBhnXajtOhk6L5w&cb_client=search.gws-prod.gps&w=80&h=92&yaw=279.5863&pitch=0&thumbfov=100;;;10844;corporate@adoingb.com;good;ok;no;yes;;2024-04-02T07:00:07.127Z;TRUE
21704;Antiques & Uniques Vintage Market;1240 Sarno Rd, Melbourne, FL 32935;(321) 622-6445;https://www.antiquesanduniquesvintage.com/;Store;28,122693;-80,639802;4,8;171;https://lh5.googleusercontent.com/p/AF1QipONul7V-k4ApAIzJMzzqmUWkPGbxwPZO8C58ueV=w163-h92-k-no;;;10870;info@antiquesanduniquesvintage.com;good;ok;no;yes;https://www.instagram.com/antiquesanduniquesmarket/;2024-04-02T13:30:15.742Z;TRUE
17214;Florida Pirate Hippie;117 W Howry Ave Suite 103, DeLand, FL 32720;(386) 627-6715;https://floridapiratehippie.com/;Store;29,026556;-81,304051;5;10;https://lh5.googleusercontent.com/p/AF1QipP7CAQAV5i8UO39qcHqObc_T-aHuW-9eEYxHnU0=w92-h92-k-no;;;10787;floridapiratehippie@gmail.com;good;ok;yes;no;;2024-04-01T17:00:24.211Z;TRUE
21877;Mar-C Designs;6061 Sequoia Cir, Vero Beach, FL 32967;(772) 999-4512;https://www.mar-cdesigns.com/contact;Store;27,703704;-80,446538;;;;;;10873;designsbymarc921@gmail.com;good;ok;yes;no;;2024-04-02T14:15:09.245Z;TRUE
22252;The Texas Bucket List Store and Studio;614 Holleman Dr E STE 1170, College Station, TX 77840;(979) 353-5478;http://thetexasbucketliststore.com/;Store;30,618073;-96,307810;4,3;76;https://lh5.googleusercontent.com/p/AF1QipOQJQOZBueGjAV0Y1ehDYZV0wNCBG8mI_bMawbO=w163-h92-k-no;;;33789;shop@thetexasbucketlist.com;good;ok;no;yes;https://www.instagram.com/thetexasbucketliststore/;2024-04-02T15:08:40.695Z;TRUE
21201;Hopefully Ever After Designs;1619 Rosetine St, Cocoa, FL 32926;(210) 763-5110;http://www.hopefullyeverafterdesigns.com/;T-shirt store;28,381658;-80,756079;5;11;https://lh5.googleusercontent.com/p/AF1QipOvtwQCHhVY60XJNmJoDh-CbTEOUSehvQp6NRrl=w167-h92-k-no;;;10864;hopefullyeverafterdesigns@gmail.com;good;ok;yes;no;https://www.instagram.com/hopefully_ever_after_designs/;2024-04-02T12:00:06.949Z;TRUE
18748;RICANSTRUCTION LLC;924 N Magnolia Ave SUITE 202 PMB 1302, Orlando, FL 32803;(917) 575-7003;http://www.rwuniverse.com/;T-shirt store;28,557824;-81,377190;;;https://lh5.googleusercontent.com/p/AF1QipOdCt4_6MYfXs5J_eXJTAeK-9LUTQliKBiSYC9-=w80-h120-k-no;;;10823;info@rwuniverse.com;good;ok;no;yes;https://www.instagram.com/ricanstructionwear/;2024-04-02T01:45:19.509Z;TRUE
17733;Simply--Made, LLC;1935 Buffalo Rd, Titusville, FL 32796;(321) 212-7970;https://www.simply--made.com/;T-shirt store;28,624363;-80,824059;5;5;https://lh5.googleusercontent.com/p/AF1QipM9MwJBoCXq-x3WPHMMW8xmQQB-Y8MhyA-KD8mr=w108-h92-k-no;;;10801;info@simply--made.com;good;ok;no;yes;https://www.instagram.com/simply__madellc/;2024-04-01T20:15:04.015Z;TRUE
22676;Bush Tennis Center;5700 Briarwood Ave, Midland, TX 79707;(432) 620-8180;http://bushtenniscenter.org/;Tennis court;32,025742;-102,169140;4,5;43;https://lh5.googleusercontent.com/p/AF1QipMpsp3Akk6nKqTlkT42mfZsu25C6HADJm16j1RP=w122-h92-k-no;;;33797;info@bushtenniscenter.org;good;ok;no;yes;https://www.instagram.com/bushtenniscenter/;2024-04-02T16:30:55.262Z;TRUE
22632;Caruth Park Tennis Courts;7776 Turtle Creek Blvd, Dallas, TX 75225;(214) 987-5488;https://www.uptexas.org/389/Tennis-Pickleball-Courts;Tennis court;32,858429;-96,789372;4,7;13;https://lh5.googleusercontent.com/p/AF1QipPDEpvvJFbz-Cs3Q-Xf6Uqt9auCKf8hoxAitPmd=w80-h106-k-no;;;33797;media@uptexas.org;good;ok;no;yes;https://www.instagram.com/cityofuptx/;2024-04-02T16:30:36.766Z;TRUE
22618;Fretz Tennis & PickleBall Club;6998 Belt Line Rd, Dallas, TX 75254;(214) 670-6622;https://www.impactactivities.com/fretz;Tennis court;32,948581;-96,783034;4,6;98;https://lh5.googleusercontent.com/p/AF1QipMUKgNNYFsVsVfyzKq1UG8FYDYgnXBPdPGkwVgf=w121-h92-k-no;;;33797;davidp@impactactivities.com;good;ok;no;no;https://www.instagram.com/fretztenniscenter/;2024-04-02T16:30:31.750Z;TRUE
22648;High Point Tennis Center;421 W Spring Creek Pkwy, Plano, TX 75023;(972) 941-7170;http://www.highpointtennis.com/;Tennis court;33,058457;-96,700529;4,5;291;https://lh5.googleusercontent.com/p/AF1QipP5MAs0Ou4RCIi2UQPNK84pghxIbi3ymz2emVbY=w122-h92-k-no;;;33797;staff@highpointtennis.com;good;ok;no;yes;https://www.instagram.com/highpointtennis/;2024-04-02T16:30:45.302Z;TRUE
22593;LB Houston Tennis & Pickleball;11225 Luna Rd #3113, Dallas, TX 75229;(214) 670-6367;https://www.impactactivities.com/lbhouston;Tennis court;32,888800;-96,920560;4,2;108;https://lh5.googleusercontent.com/p/AF1QipOtk4wr61HdKYfq-jVqZNNr92dXteHpRX9uy5E-=w122-h92-k-no;;;33797;info@impactactivities.com;good;ok;no;yes;https://www.instagram.com/lbhoustontennis/;2024-04-02T16:30:21.906Z;TRUE
22670;Samuell Grand Tennis Center;6220 E Grand Ave, Dallas, TX 75223;(469) 250-7887;https://www.impactactivities.com/samuellgrand;Tennis court;32,797184;-96,740820;4,4;82;https://lh5.googleusercontent.com/p/AF1QipMjhRzlPVItUVNVvZz5NaRkKeXAza6BQndfpEHW=w122-h92-k-no;;;33797;soozy.martin@gmail.com;good;ok;yes;no;https://www.instagram.com/samuellgrandtennis/;2024-04-02T16:30:54.669Z;TRUE
22652;The Courts McKinney Tennis Center;3253 Alma Rd, McKinney, TX 75070;(972) 547-2012;http://www.impactactivities.com/mckinney;Tennis court;33,168005;-96,711169;4,5;210;https://lh5.googleusercontent.com/p/AF1QipMNtW9cy82TcFzjzPg9DcUE2heYTRFz0nc649UI=w80-h106-k-no;;;33797;alexm@impactactivities.com;good;ok;no;no;https://www.instagram.com/courtsmckinney/;2024-04-02T16:30:45.847Z;TRUE
21621;All Uniform Wear;4335 W New Haven Ave, West Melbourne, FL 32904;(321) 608-3845;http://alluniformwear.com/;Uniform store;28,078346;-80,698001;4;249;https://lh5.googleusercontent.com/p/AF1QipOPSw5CIEn3MRqU0yT64xdTIo039iZThvsaHZtI=w163-h92-k-no;;Uniforms for students & professionals. Supplier of school & work uniforms with options for nurses, chefs & additional professions.;10869;webmaster@alluniformwear.com;good;ok;no;yes;https://www.instagram.com/alluniformwear/;2024-04-02T13:15:24.203Z;TRUE
22429;American Diversity Business Solutions;920 US-1, Sebastian, FL 32958;(772) 321-4869;http://americanpromo.com/;Uniform store;27,811895;-80,467034;5;1;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aztH-owfT1WnEALlek6yaA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=69.08724&pitch=0&thumbfov=100;;;10880;inquiries@americanbus.com;good;ok;no;yes;;2024-04-02T16:00:12.487Z;TRUE
17222;Plexus Inc;118 New York Ave W, DeLand, FL 32720;(386) 736-1244;https://www.plexusincstore.com/;Uniform store;29,027934;-81,304339;3;10;https://lh5.googleusercontent.com/p/AF1QipMQiTLkCkCBjl2M2_fbXsXlafFK1SaoyFh3LjTO=w114-h92-k-no;;;10787;caroletattrie-plexus@cfl.rr.com;good;ok;yes;no;;2024-04-01T17:00:25.298Z;TRUE
17701;Risse Brothers School Uniforms;100 Candace Dr Suite 120, Maitland, FL 32751;(407) 339-1486;https://www.rissebrothers.com/;Uniform store;28,643945;-81,356536;3,2;184;https://lh5.googleusercontent.com/p/AF1QipNl_wlZB9tcHy7PUZc03LouvdjLbzFte26Upbwi=w80-h106-k-no;;;10800;customerservice@rissebrothers.com;good;ok;no;yes;https://www.instagram.com/rissebrothers/;2024-04-01T20:00:24.342Z;TRUE
21738;Uniform Mart;1387 S Babcock St, Melbourne, FL 32901;(321) 676-0000;http://www.theuniformmart.com/;Uniform store;28,087305;-80,620182;4,3;104;https://lh5.googleusercontent.com/p/AF1QipNUhiqfqB0lNvQevgKQALEMkA6t7gyvTGqru63s=w163-h92-k-no;;Retailer of professional apparel. Uniform dealer carrying a wide selection of shoes & apparel for medical & hospitality professionals.;10870;jack@theuniformmart.com;good;ok;no;no;;2024-04-02T13:30:25.185Z;TRUE
21930;Amaris Creative Collective;;(321) 848-4705;https://www.amariscreativecollective.shop/;Western apparel store;46,423669;-129,942709;5;9;;;;10874;amariscreativecollective@gmail.com;good;ok;yes;no;https://www.instagram.com/amariscreativecollective/;2024-04-02T14:30:12.224Z;TRUE
20844;Byrd's Western Store;4855 US-192, Melbourne, FL 32904;(321) 768-2345;http://www.byrdswesternstore.com/;Western apparel store;28,078149;-80,709131;4,6;256;https://lh5.googleusercontent.com/p/AF1QipO2ZhjmW0M75tiYgHJvwh4wUo_Y_T9X5ivn1Ddi=w163-h92-k-no;;;10858;info@byrdswesternstore.com;good;ok;no;yes;;2024-04-02T10:30:16.684Z;TRUE
18320;The Rowdy Cowboy;801 W Main St, Tavares, FL 32778;(352) 809-0611;https://therowdycowboy.com/;Western apparel store;28,802217;-81,736034;4,9;15;https://lh5.googleusercontent.com/p/AF1QipODVzumJ3RBfH658rexLpT2SUebKL8KGScOsooX=w138-h92-k-no;;;10814;sales@therowdycowboy.com;good;ok;no;yes;https://www.instagram.com/rowdycowboyfl/;2024-04-01T23:30:03.234Z;TRUE
23495;Angys Style;100 W 29th St suite c, Hialeah, FL 33012;(786) 779-8142;http://angysstyle.com/;Women's clothing store;25,847981;-80,284511;5;18;;;;10893;angystyle100@gmail.com;good;ok;yes;no;https://www.instagram.com/_angysstyle/;2024-04-02T19:30:04.793Z;TRUE
22687;Anthony's Ladies Apparel;636 21st St, Vero Beach, FL 32960;(772) 562-0480;https://www.anthonysfla.com/pages/vero-beach-store;Women's clothing store;27,641096;-80,385358;4,5;36;https://lh5.googleusercontent.com/p/AF1QipMSGIHXmwWZR197m7oM7jPlEkMDRpIkr-IjehUo=w163-h92-k-no;;;10882;customerservice@anthonysfla.com;good;ok;no;yes;https://www.instagram.com/anthonysfla/;2024-04-02T16:45:07.188Z;TRUE
19916;Be Fit Apparel;8803 Futures Dr Ste 8, Orlando, FL 32819;(407) 721-1038;http://www.befitapparel.com/;Women's clothing store;28,441429;-81,428180;4,9;8;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-h3_SepXFMbE7e4ZiPzBvA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=173.26111&pitch=0&thumbfov=100;;;10841;befitapparel@aol.com;good;ok;yes;no;https://www.instagram.com/befitapparel/;2024-04-02T06:15:12.257Z;TRUE
23558;Bella’s Boutique;7250 W 24th Ave #2, Hialeah, FL 33016;(786) 828-7987;https://bellasboutiquemiami.com/;Women's clothing store;25,888389;-80,332593;5;9;https://lh5.googleusercontent.com/p/AF1QipMYcVjSnvllNLkLBRBDz6V9cET4XcOMDlHp8Kbp=w86-h92-k-no;;;10894;contact@bellasboutiquemiami.com;good;ok;no;yes;https://www.instagram.com/bellasboutiquemiami/;2024-04-02T19:45:04.481Z;TRUE
